call_id,agency,actdate,acttime,streetnbr
P200143615,BIPD,10/23/2020 0:00,1549,945
P200143619,BIPD,10/23/2020 0:00,1557,10335
P200143856,BIPD,10/24/2020 0:00,0313,
P200143925,BIPD,10/24/2020 0:00,0744,
P200157922,BIPD,11/26/2020 0:00,0747,180
P200158025,BIPD,11/26/2020 0:00,1402,625
P200158053,BIPD,11/26/2020 0:00,1518,
P200158295,BIPD,11/27/2020 0:00,1006,
P200158420,BIPD,11/27/2020 0:00,1554,360
P200158499,BIPD,11/27/2020 0:00,1936,
P200154037,BIPD,11/16/2020 0:00,2002,
P200154182,BIPD,11/17/2020 0:00,0920,8804
P200154309,BIPD,11/17/2020 0:00,1325,9330
P200154310,BIPD,11/17/2020 0:00,1326,625
P200154339,BIPD,11/17/2020 0:00,1429,9119
P200154401,BIPD,11/17/2020 0:00,1619,15446
P200144058,BIPD,10/24/2020 0:00,1322,6105
P200144100,BIPD,10/24/2020 0:00,1547,
P200144235,BIPD,10/24/2020 0:00,2216,128
P200144274,BIPD,10/24/2020 0:00,2338,11199
P200144311,BIPD,10/25/2020 0:00,0125,
P200144337,BIPD,10/25/2020 0:00,0511,10355
P200114882,BIPD,8/23/2020 0:00,1043,9624
P200114916,BIPD,8/23/2020 0:00,1210,15446
P200115045,BIPD,8/23/2020 0:00,1644,14509
P200115301,BIPD,8/24/2020 0:00,0949,4789
P200115419,BIPD,8/24/2020 0:00,1426,625
P200158542,BIPD,11/27/2020 0:00,2137,11199
P200158724,BIPD,11/28/2020 0:00,1147,480
P200158732,BIPD,11/28/2020 0:00,1211,215
P200158826,BIPD,11/28/2020 0:00,1621,
P200158845,BIPD,11/28/2020 0:00,1702,
P200158804,BIPD,11/28/2020 0:00,1539,10140
P200154799,BIPD,11/18/2020 0:00,1508,8800
P200154889,BIPD,11/18/2020 0:00,1748,
P200154873,BIPD,11/18/2020 0:00,1723,
P200155191,BIPD,11/19/2020 0:00,1243,
P200155246,BIPD,11/19/2020 0:00,1429,625
P200155308,BIPD,11/19/2020 0:00,1621,15446
P200144437,BIPD,10/25/2020 0:00,1222,
P200144512,BIPD,10/25/2020 0:00,1619,
P200144574,BIPD,10/25/2020 0:00,2055,
P200144616,BIPD,10/25/2020 0:00,2330,15446
P200144644,BIPD,10/26/2020 0:00,0254,253
P200144665,BIPD,10/26/2020 0:00,0639,337
P200115503,BIPD,8/24/2020 0:00,1720,5350
P200115558,BIPD,8/24/2020 0:00,1949,17349
P200115728,BIPD,8/25/2020 0:00,0824,823
P200115791,BIPD,8/25/2020 0:00,1033,625
P200115859,BIPD,8/25/2020 0:00,1257,
P200115895,BIPD,8/25/2020 0:00,1420,125
P200155355,BIPD,11/19/2020 0:00,1807,8800
P200155415,BIPD,11/19/2020 0:00,2205,625
P200155602,BIPD,11/20/2020 0:00,1250,
P200155634,BIPD,11/20/2020 0:00,1359,
P200155629,BIPD,11/20/2020 0:00,1351,625
P200155939,BIPD,11/21/2020 0:00,0855,299
P200158940,BIPD,11/28/2020 0:00,2231,7666
P200159081,BIPD,11/29/2020 0:00,1140,343
P200159194,BIPD,11/29/2020 0:00,1712,
P200159320,BIPD,11/30/2020 0:00,0117,15250
P200159423,BIPD,11/30/2020 0:00,0911,1301
P200159467,BIPD,11/30/2020 0:00,1114,641
P200115924,BIPD,8/25/2020 0:00,1514,
P200116036,BIPD,8/25/2020 0:00,1925,
P200116123,BIPD,8/25/2020 0:00,2323,
P200116231,BIPD,8/26/2020 0:00,0932,5492
P200116441,BIPD,8/26/2020 0:00,1556,15446
P200116494,BIPD,8/26/2020 0:00,1809,7329
P200155963,BIPD,11/21/2020 0:00,1025,641
P200156266,BIPD,11/22/2020 0:00,0052,920
P200156276,BIPD,11/22/2020 0:00,0116,4838
P200156443,BIPD,11/22/2020 0:00,1532,
P200156456,BIPD,11/22/2020 0:00,1551,
P200156509,BIPD,11/22/2020 0:00,1805,
P200116474,BIPD,8/26/2020 0:00,1721,10478
P200116562,BIPD,8/26/2020 0:00,2039,
P200116559,BIPD,8/26/2020 0:00,2036,3949
P200116568,BIPD,8/26/2020 0:00,2053,
P200116586,BIPD,8/26/2020 0:00,2127,6329
P200159479,BIPD,11/30/2020 0:00,1142,
P200159680,BIPD,11/30/2020 0:00,1819,
P200159733,BIPD,11/30/2020 0:00,2051,10541
P200160073,BIPD,12/1/2020 0:00,1535,15445
P200160267,BIPD,12/2/2020 0:00,0205,
P200160482,BIPD,12/2/2020 0:00,1259,
P200144783,BIPD,10/26/2020 0:00,1212,
P200144811,BIPD,10/26/2020 0:00,1245,5055
P200144842,BIPD,10/26/2020 0:00,1401,337
P200144940,BIPD,10/26/2020 0:00,1824,9330
P200145239,BIPD,10/27/2020 0:00,1304,6560
P200145554,BIPD,10/28/2020 0:00,0540,9445
P200156606,BIPD,11/22/2020 0:00,2239,
P200156619,BIPD,11/22/2020 0:00,2317,6589
P200156639,BIPD,11/23/2020 0:00,0035,8128
P200156655,BIPD,11/23/2020 0:00,0321,
P200156728,BIPD,11/23/2020 0:00,0947,
P200157125,BIPD,11/24/2020 0:00,0949,11099
P200160528,BIPD,12/2/2020 0:00,1414,835
P200160595,BIPD,12/2/2020 0:00,1626,5251
P200160825,BIPD,12/3/2020 0:00,0854,14484
P200160972,BIPD,12/3/2020 0:00,1408,625
P200161048,BIPD,12/3/2020 0:00,1627,8040
P200161146,BIPD,12/3/2020 0:00,2005,5350
P200116655,BIPD,8/27/2020 0:00,0105,10526
P200116741,BIPD,8/27/2020 0:00,0929,9759
P200116861,BIPD,8/27/2020 0:00,1355,
P200117205,BIPD,8/28/2020 0:00,0939,
P200117309,BIPD,8/28/2020 0:00,1311,370
P200117365,BIPD,8/28/2020 0:00,1530,19641
P200157200,BIPD,11/24/2020 0:00,1249,216
P200157313,BIPD,11/24/2020 0:00,1657,5591
P200157454,BIPD,11/25/2020 0:00,0212,11002
P200157492,BIPD,11/25/2020 0:00,0700,
P200158099,BIPD,11/26/2020 0:00,1758,
P200158241,BIPD,11/27/2020 0:00,0645,
P200161158,BIPD,12/3/2020 0:00,2058,
P200161470,BIPD,12/4/2020 0:00,1514,1310
P200161511,BIPD,12/4/2020 0:00,1635,
P200161506,BIPD,12/4/2020 0:00,1627,
P200161720,BIPD,12/5/2020 0:00,0540,499
P200161773,BIPD,12/5/2020 0:00,1026,7627
P200145556,BIPD,10/28/2020 0:00,0550,21757
P200145657,BIPD,10/28/2020 0:00,1112,5261
P200145872,BIPD,10/28/2020 0:00,1956,11299
P200145887,BIPD,10/28/2020 0:00,2039,7790
P200146052,BIPD,10/29/2020 0:00,0951,370
P200158268,BIPD,11/27/2020 0:00,0858,933
P200158750,BIPD,11/28/2020 0:00,1301,
P200158776,BIPD,11/28/2020 0:00,1444,
P200158801,BIPD,11/28/2020 0:00,1528,
P200159059,BIPD,11/29/2020 0:00,1045,
P200159092,BIPD,11/29/2020 0:00,1222,11411
P200117472,BIPD,8/28/2020 0:00,1941,823
P200117482,BIPD,8/28/2020 0:00,1953,
P200117533,BIPD,8/28/2020 0:00,2056,
P200117645,BIPD,8/28/2020 0:00,2338,8555
P200117860,BIPD,8/29/2020 0:00,1210,
P200117981,BIPD,8/29/2020 0:00,1654,15415
P200161797,BIPD,12/5/2020 0:00,1133,7627
P200161790,BIPD,12/5/2020 0:00,1123,
P200161811,BIPD,12/5/2020 0:00,1216,
P200161909,BIPD,12/5/2020 0:00,1542,
P200161910,BIPD,12/5/2020 0:00,1543,2179
P200162065,BIPD,12/6/2020 0:00,0031,16357
P200146259,BIPD,10/29/2020 0:00,1801,
P200146270,BIPD,10/29/2020 0:00,1819,4012
P200146361,BIPD,10/29/2020 0:00,2245,253
P200146527,BIPD,10/30/2020 0:00,1128,
P200146609,BIPD,10/30/2020 0:00,1410,
P200146815,BIPD,10/30/2020 0:00,2242,10857
P200159163,BIPD,11/29/2020 0:00,1553,
P200159171,BIPD,11/29/2020 0:00,1622,8305
P200159474,BIPD,11/30/2020 0:00,1128,1301
P200159557,BIPD,11/30/2020 0:00,1419,169
P200159640,BIPD,11/30/2020 0:00,1652,
P200159652,BIPD,11/30/2020 0:00,1721,245
P200118011,BIPD,8/29/2020 0:00,1754,
P200118096,BIPD,8/29/2020 0:00,2120,499
P200118078,BIPD,8/29/2020 0:00,2036,342
P200118378,BIPD,8/30/2020 0:00,1548,9440
P200118391,BIPD,8/30/2020 0:00,1641,4192
P200118435,BIPD,8/30/2020 0:00,1838,
P200159666,BIPD,11/30/2020 0:00,1749,265
P200159706,BIPD,11/30/2020 0:00,1933,8588
P200159705,BIPD,11/30/2020 0:00,1933,13064
P200159719,BIPD,11/30/2020 0:00,2010,4790
P200159875,BIPD,12/1/2020 0:00,0905,9432
P200159893,BIPD,12/1/2020 0:00,0953,
P200162081,BIPD,12/6/2020 0:00,0204,6071
P200162211,BIPD,12/6/2020 0:00,1511,
P200162231,BIPD,12/6/2020 0:00,1607,
P200162302,BIPD,12/6/2020 0:00,2008,8588
P200162318,BIPD,12/6/2020 0:00,2054,
P200162396,BIPD,12/7/2020 0:00,0415,15250
P200159938,BIPD,12/1/2020 0:00,1136,250
P200160025,BIPD,12/1/2020 0:00,1427,10701
P200160229,BIPD,12/1/2020 0:00,2214,4130
P200160811,BIPD,12/3/2020 0:00,0812,625
P200160883,BIPD,12/3/2020 0:00,1119,151
P200118487,BIPD,8/30/2020 0:00,2038,475
P200118552,BIPD,8/30/2020 0:00,2313,11299
P200118588,BIPD,8/31/2020 0:00,0218,3000
P200119011,BIPD,8/31/2020 0:00,2052,625
P200119102,BIPD,9/1/2020 0:00,0126,8810
P200119115,BIPD,9/1/2020 0:00,0255,
P200162421,BIPD,12/7/2020 0:00,0748,
P200162649,BIPD,12/7/2020 0:00,1709,8301
P200163121,BIPD,12/8/2020 0:00,1719,
P200163181,BIPD,12/8/2020 0:00,1940,1864
P200163229,BIPD,12/8/2020 0:00,2202,7782
P200163231,BIPD,12/8/2020 0:00,2206,
P200119117,BIPD,9/1/2020 0:00,0322,178
P200119257,BIPD,9/1/2020 0:00,1204,299
P200119261,BIPD,9/1/2020 0:00,1210,134
P200119321,BIPD,9/1/2020 0:00,1407,337
P200119383,BIPD,9/1/2020 0:00,1612,
P200119418,BIPD,9/1/2020 0:00,1733,625
P200161011,BIPD,12/3/2020 0:00,1523,635
P200161356,BIPD,12/4/2020 0:00,1122,9482
P200161782,BIPD,12/5/2020 0:00,1059,13834
P200161802,BIPD,12/5/2020 0:00,1148,13834
P200162028,BIPD,12/5/2020 0:00,2116,10052
P200162059,BIPD,12/5/2020 0:00,2353,170
P200119463,BIPD,9/1/2020 0:00,1850,
P200119547,BIPD,9/1/2020 0:00,2207,
P200119573,BIPD,9/1/2020 0:00,2322,299
P200119931,BIPD,9/2/2020 0:00,1851,
P200119973,BIPD,9/2/2020 0:00,2044,9343
P200120173,BIPD,9/3/2020 0:00,1102,6974
P200146869,BIPD,10/31/2020 0:00,0327,11724
P200146878,BIPD,10/31/2020 0:00,0421,747
P200146900,BIPD,10/31/2020 0:00,0738,937
P200147096,BIPD,10/31/2020 0:00,1656,8647
P200147111,BIPD,10/31/2020 0:00,1750,14229
P200147344,BIPD,11/1/2020 0:00,0921,
P200163333,BIPD,12/9/2020 0:00,0839,625
P200163439,BIPD,12/9/2020 0:00,1214,1574
P200163680,BIPD,12/9/2020 0:00,2104,316
P200164245,BIPD,12/11/2020 0:00,0547,499
P200164516,BIPD,12/11/2020 0:00,1630,
P200164536,BIPD,12/11/2020 0:00,1700,7967
P200120250,BIPD,9/3/2020 0:00,1358,625
P200120511,BIPD,9/4/2020 0:00,0202,9169
P200120569,BIPD,9/4/2020 0:00,0827,1145
P200120718,BIPD,9/4/2020 0:00,1341,1310
P200120745,BIPD,9/4/2020 0:00,1418,1245
P200120846,BIPD,9/4/2020 0:00,1729,
P200147386,BIPD,11/1/2020 0:00,1119,
P200147454,BIPD,11/1/2020 0:00,1336,
P200147440,BIPD,11/1/2020 0:00,1316,8267
P200147470,BIPD,11/1/2020 0:00,1402,6400
P200147489,BIPD,11/1/2020 0:00,1439,6400
P200164555,BIPD,12/11/2020 0:00,1739,8356
P200164814,BIPD,12/12/2020 0:00,0147,
P200165059,BIPD,12/12/2020 0:00,1738,7863
P200165113,BIPD,12/12/2020 0:00,2008,
P200165115,BIPD,12/12/2020 0:00,2018,
P200165158,BIPD,12/12/2020 0:00,2235,663
P200147526,BIPD,11/1/2020 0:00,1605,
P200147563,BIPD,11/1/2020 0:00,1730,6782
P200147793,BIPD,11/2/2020 0:00,1013,625
P200147965,BIPD,11/2/2020 0:00,1601,270
P200148580,BIPD,11/4/2020 0:00,0747,
P200148691,BIPD,11/4/2020 0:00,1219,11299
P200162367,BIPD,12/7/2020 0:00,0023,
P200162498,BIPD,12/7/2020 0:00,1119,625
P200162646,BIPD,12/7/2020 0:00,1705,9539
P200162740,BIPD,12/7/2020 0:00,2123,
P200162769,BIPD,12/7/2020 0:00,2307,
P200162863,BIPD,12/8/2020 0:00,0812,
P200148722,BIPD,11/4/2020 0:00,1323,208
P200148990,BIPD,11/5/2020 0:00,0636,
P200148994,BIPD,11/5/2020 0:00,0700,
P200149037,BIPD,11/5/2020 0:00,0924,625
P200149067,BIPD,11/5/2020 0:00,1027,625
P200149087,BIPD,11/5/2020 0:00,1103,625
P200120869,BIPD,9/4/2020 0:00,1801,625
P200120894,BIPD,9/4/2020 0:00,1848,
P200120966,BIPD,9/4/2020 0:00,2136,4709
P200120990,BIPD,9/4/2020 0:00,2304,4192
P200121091,BIPD,9/5/2020 0:00,0757,
P200121145,BIPD,9/5/2020 0:00,1056,
P200149208,BIPD,11/5/2020 0:00,1427,
P200149450,BIPD,11/6/2020 0:00,0351,6553
P200149753,BIPD,11/6/2020 0:00,1714,873
P200149782,BIPD,11/6/2020 0:00,1818,300
P200149945,BIPD,11/7/2020 0:00,1013,
P200150168,BIPD,11/7/2020 0:00,1857,800
P200165191,BIPD,12/13/2020 0:00,0038,
P200165272,BIPD,12/13/2020 0:00,1028,9723
P200165330,BIPD,12/13/2020 0:00,1331,4655
P200165419,BIPD,12/13/2020 0:00,1804,
P200165570,BIPD,12/14/2020 0:00,0817,625
P200165572,BIPD,12/14/2020 0:00,0818,625
P200121241,BIPD,9/5/2020 0:00,1437,625
P200121331,BIPD,9/5/2020 0:00,1759,
P200121565,BIPD,9/6/2020 0:00,0909,
P200121595,BIPD,9/6/2020 0:00,1109,
P200121706,BIPD,9/6/2020 0:00,1516,
P200165934,BIPD,12/14/2020 0:00,2210,280
P200165975,BIPD,12/15/2020 0:00,0118,
P200166067,BIPD,12/15/2020 0:00,0945,
P200166121,BIPD,12/15/2020 0:00,1129,1560
P200166127,BIPD,12/15/2020 0:00,1135,625
P200166113,BIPD,12/15/2020 0:00,1112,10580
P200150570,BIPD,11/8/2020 0:00,1717,
P200150790,BIPD,11/9/2020 0:00,0844,
P200150971,BIPD,11/9/2020 0:00,1457,
P200151031,BIPD,11/9/2020 0:00,1645,
P200151472,BIPD,11/10/2020 0:00,1716,
P200151521,BIPD,11/10/2020 0:00,1940,300
P200163066,BIPD,12/8/2020 0:00,1531,14781
P200163026,BIPD,12/8/2020 0:00,1402,10396
P200163140,BIPD,12/8/2020 0:00,1752,271
P200163264,BIPD,12/9/2020 0:00,0245,9369
P200163310,BIPD,12/9/2020 0:00,0732,655
P200163301,BIPD,12/9/2020 0:00,0708,323
P200166263,BIPD,12/15/2020 0:00,1531,390
P200166256,BIPD,12/15/2020 0:00,1521,155
P200166442,BIPD,12/15/2020 0:00,2256,
P200166470,BIPD,12/16/2020 0:00,0115,148
P200166562,BIPD,12/16/2020 0:00,0856,10580
P200166690,BIPD,12/16/2020 0:00,1251,1700
P200151553,BIPD,11/10/2020 0:00,2050,8260
P200151938,BIPD,11/11/2020 0:00,1736,
P200151955,BIPD,11/11/2020 0:00,1821,460
P200152158,BIPD,11/12/2020 0:00,1016,625
P200152166,BIPD,11/12/2020 0:00,1031,625
P200152318,BIPD,11/12/2020 0:00,1530,1250
P200166903,BIPD,12/16/2020 0:00,2116,
P200166905,BIPD,12/16/2020 0:00,2118,
P200166982,BIPD,12/17/2020 0:00,0147,11691
P200167054,BIPD,12/17/2020 0:00,0810,9415
P200167093,BIPD,12/17/2020 0:00,1010,
P200167265,BIPD,12/17/2020 0:00,1645,
P200163492,BIPD,12/9/2020 0:00,1340,
P200163555,BIPD,12/9/2020 0:00,1549,
P200163743,BIPD,12/10/2020 0:00,0121,144
P200163847,BIPD,12/10/2020 0:00,1019,4192
P200163852,BIPD,12/10/2020 0:00,1035,5355
P200163943,BIPD,12/10/2020 0:00,1333,
P200121871,BIPD,9/6/2020 0:00,2114,8200
P200122038,BIPD,9/7/2020 0:00,0909,10127
P200122137,BIPD,9/7/2020 0:00,1229,
P200122167,BIPD,9/7/2020 0:00,1313,11079
P200122204,BIPD,9/7/2020 0:00,1419,
P200122307,BIPD,9/7/2020 0:00,1652,
P200152330,BIPD,11/12/2020 0:00,1558,15347
P200152388,BIPD,11/12/2020 0:00,1759,
P200152514,BIPD,11/13/2020 0:00,0229,7315
P200152815,BIPD,11/13/2020 0:00,1757,
P200152884,BIPD,11/13/2020 0:00,2152,
P200164512,BIPD,12/11/2020 0:00,1620,
P200164529,BIPD,12/11/2020 0:00,1646,5836
P200164528,BIPD,12/11/2020 0:00,1645,
P200164948,BIPD,12/12/2020 0:00,1306,9660
P200165342,BIPD,12/13/2020 0:00,1406,4389
P200165788,BIPD,12/14/2020 0:00,1557,
P200167279,BIPD,12/17/2020 0:00,1703,
P200167270,BIPD,12/17/2020 0:00,1650,
P200167549,BIPD,12/18/2020 0:00,1005,5705
P200167606,BIPD,12/18/2020 0:00,1214,
P200167692,BIPD,12/18/2020 0:00,1512,635
P200167702,BIPD,12/18/2020 0:00,1522,625
P200152948,BIPD,11/14/2020 0:00,0447,
P200153079,BIPD,11/14/2020 0:00,1309,4704
P200153504,BIPD,11/15/2020 0:00,1510,14484
P200153576,BIPD,11/15/2020 0:00,1848,4088
P200153607,BIPD,11/15/2020 0:00,2019,
P200153613,BIPD,11/15/2020 0:00,2037,
P200165860,BIPD,12/14/2020 0:00,1851,911
P200165885,BIPD,12/14/2020 0:00,2013,
P200165908,BIPD,12/14/2020 0:00,2106,625
P200165964,BIPD,12/15/2020 0:00,0012,186
P200165980,BIPD,12/15/2020 0:00,0138,
P200166058,BIPD,12/15/2020 0:00,0923,10658
P200168050,BIPD,12/19/2020 0:00,1238,6070
P200168161,BIPD,12/19/2020 0:00,1811,
P200168224,BIPD,12/19/2020 0:00,2100,
P200168236,BIPD,12/19/2020 0:00,2133,
P200168381,BIPD,12/20/2020 0:00,1128,1344
P200168424,BIPD,12/20/2020 0:00,1323,9234
P200153623,BIPD,11/15/2020 0:00,2106,15446
P200153638,BIPD,11/15/2020 0:00,2143,1711
P200153913,BIPD,11/16/2020 0:00,1449,2106
P200154070,BIPD,11/16/2020 0:00,2144,
P200154191,BIPD,11/17/2020 0:00,0939,4873
P200154217,BIPD,11/17/2020 0:00,1038,1240
P200166197,BIPD,12/15/2020 0:00,1340,
P200166213,BIPD,12/15/2020 0:00,1414,7381
P200166424,BIPD,12/15/2020 0:00,2209,2229
P200166589,BIPD,12/16/2020 0:00,1002,625
P200166633,BIPD,12/16/2020 0:00,1130,4200
P200166854,BIPD,12/16/2020 0:00,1844,9392
P200168685,BIPD,12/21/2020 0:00,0509,15347
P200168759,BIPD,12/21/2020 0:00,1017,12112
P200168809,BIPD,12/21/2020 0:00,1133,800
P200168826,BIPD,12/21/2020 0:00,1208,911
P200168847,BIPD,12/21/2020 0:00,1235,521
P200168823,BIPD,12/21/2020 0:00,1204,625
P200122459,BIPD,9/7/2020 0:00,2222,4704
P200122704,BIPD,9/8/2020 0:00,1245,5300
P200122794,BIPD,9/8/2020 0:00,1537,625
P200122998,BIPD,9/8/2020 0:00,2308,9884
P200123279,BIPD,9/9/2020 0:00,1537,625
P200154206,BIPD,11/17/2020 0:00,1022,15446
P200154258,BIPD,11/17/2020 0:00,1158,253
P200154386,BIPD,11/17/2020 0:00,1539,13002
P200154442,BIPD,11/17/2020 0:00,1740,11143
P200154489,BIPD,11/17/2020 0:00,1938,920
P200154482,BIPD,11/17/2020 0:00,1919,186
P200168883,BIPD,12/21/2020 0:00,1403,433
P200168871,BIPD,12/21/2020 0:00,1334,
P200168955,BIPD,12/21/2020 0:00,1614,
P200169007,BIPD,12/21/2020 0:00,1810,
P200169104,BIPD,12/22/2020 0:00,0225,924
P200169206,BIPD,12/22/2020 0:00,1105,12685
P200166980,BIPD,12/17/2020 0:00,0141,
P200167246,BIPD,12/17/2020 0:00,1623,
P200167566,BIPD,12/18/2020 0:00,1044,11054
P200167783,BIPD,12/18/2020 0:00,1805,
P200167811,BIPD,12/18/2020 0:00,1903,
P200167812,BIPD,12/18/2020 0:00,1905,
P200123323,BIPD,9/9/2020 0:00,1805,
P200123357,BIPD,9/9/2020 0:00,1914,7604
P200123341,BIPD,9/9/2020 0:00,1849,16222
P200123420,BIPD,9/9/2020 0:00,2229,6226
P200123428,BIPD,9/9/2020 0:00,2303,
P200123738,BIPD,9/10/2020 0:00,1630,16280
P200169245,BIPD,12/22/2020 0:00,1220,827
P200169323,BIPD,12/22/2020 0:00,1514,
P200169393,BIPD,12/22/2020 0:00,1720,299
P200169428,BIPD,12/22/2020 0:00,1839,860
P200169557,BIPD,12/23/2020 0:00,0142,301
P200169593,BIPD,12/23/2020 0:00,0729,328
P200123767,BIPD,9/10/2020 0:00,1724,7044
P200124071,BIPD,9/11/2020 0:00,1016,
P200124153,BIPD,9/11/2020 0:00,1312,301
P200124183,BIPD,9/11/2020 0:00,1429,625
P200124216,BIPD,9/11/2020 0:00,1549,625
P200124301,BIPD,9/11/2020 0:00,1910,7862
P200169704,BIPD,12/23/2020 0:00,1229,
P200169809,BIPD,12/23/2020 0:00,1531,625
P200169831,BIPD,12/23/2020 0:00,1632,
P200170238,BIPD,12/24/2020 0:00,1628,
P200170386,BIPD,12/24/2020 0:00,2355,920
P200170550,BIPD,12/25/2020 0:00,1623,190
P200167828,BIPD,12/18/2020 0:00,1947,15126
P200168022,BIPD,12/19/2020 0:00,1129,
P200168164,BIPD,12/19/2020 0:00,1819,
P200168235,BIPD,12/19/2020 0:00,2132,
P200168273,BIPD,12/20/2020 0:00,0024,
P200154746,BIPD,11/18/2020 0:00,1334,6087
P200154783,BIPD,11/18/2020 0:00,1442,625
P200154880,BIPD,11/18/2020 0:00,1734,
P200154903,BIPD,11/18/2020 0:00,1815,
P200155094,BIPD,11/19/2020 0:00,0920,4192
P200155127,BIPD,11/19/2020 0:00,1035,4344
P200170687,BIPD,12/26/2020 0:00,0224,7671
P200170807,BIPD,12/26/2020 0:00,1233,5681
P200170848,BIPD,12/26/2020 0:00,1442,10525
P200170885,BIPD,12/26/2020 0:00,1716,625
P200170976,BIPD,12/26/2020 0:00,2209,210
P200171157,BIPD,12/27/2020 0:00,1306,3901
P200168640,BIPD,12/21/2020 0:00,0023,
P200168828,BIPD,12/21/2020 0:00,1210,
P200168865,BIPD,12/21/2020 0:00,1322,
P200168889,BIPD,12/21/2020 0:00,1417,7861
P200168980,BIPD,12/21/2020 0:00,1709,7861
P200169062,BIPD,12/21/2020 0:00,2210,
P200171174,BIPD,12/27/2020 0:00,1343,1041
P200171330,BIPD,12/27/2020 0:00,2108,
P200171508,BIPD,12/28/2020 0:00,1137,625
P200171566,BIPD,12/28/2020 0:00,1339,
P200171521,BIPD,12/28/2020 0:00,1215,625
P200171795,BIPD,12/28/2020 0:00,2206,
P200124352,BIPD,9/11/2020 0:00,2120,
P200124358,BIPD,9/11/2020 0:00,2140,253
P200124633,BIPD,9/12/2020 0:00,1632,
P200124650,BIPD,9/12/2020 0:00,1730,625
P200124712,BIPD,9/12/2020 0:00,2036,
P200124744,BIPD,9/12/2020 0:00,2156,
P200155530,BIPD,11/20/2020 0:00,0944,
P200155685,BIPD,11/20/2020 0:00,1543,
P200155825,BIPD,11/20/2020 0:00,2153,
P200155841,BIPD,11/20/2020 0:00,2237,
P200155957,BIPD,11/21/2020 0:00,0950,186
P200155983,BIPD,11/21/2020 0:00,1106,641
P200169209,BIPD,12/22/2020 0:00,1115,280
P200169251,BIPD,12/22/2020 0:00,1233,625
P200169271,BIPD,12/22/2020 0:00,1314,
P200169487,BIPD,12/22/2020 0:00,2035,
P200169493,BIPD,12/22/2020 0:00,2053,8013
P200169597,BIPD,12/23/2020 0:00,0749,
P200171794,BIPD,12/28/2020 0:00,2205,363
P200172311,BIPD,12/30/2020 0:00,0556,13589
P200173070,BIPD,12/31/2020 0:00,1952,
P200169880,BIPD,12/23/2020 0:00,1840,301
P200170165,BIPD,12/24/2020 0:00,1328,10953
P200170198,BIPD,12/24/2020 0:00,1441,284
P200170237,BIPD,12/24/2020 0:00,1623,
P200170260,BIPD,12/24/2020 0:00,1726,2106
P200170442,BIPD,12/25/2020 0:00,0923,
P200156184,BIPD,11/21/2020 0:00,1942,
P200156286,BIPD,11/22/2020 0:00,0251,
P200156310,BIPD,11/22/2020 0:00,0727,186
P200156399,BIPD,11/22/2020 0:00,1317,
P200156475,BIPD,11/22/2020 0:00,1649,860
P200170530,BIPD,12/25/2020 0:00,1527,2331
P200170694,BIPD,12/26/2020 0:00,0303,8800
P200170777,BIPD,12/26/2020 0:00,1129,
P200170826,BIPD,12/26/2020 0:00,1346,343
P200170864,BIPD,12/26/2020 0:00,1609,14930
P200170862,BIPD,12/26/2020 0:00,1604,
P200170876,BIPD,12/26/2020 0:00,1633,
P200170983,BIPD,12/26/2020 0:00,2240,5400
P200171099,BIPD,12/27/2020 0:00,1011,
P200171179,BIPD,12/27/2020 0:00,1346,4765
P200171211,BIPD,12/27/2020 0:00,1504,16306
P200171264,BIPD,12/27/2020 0:00,1745,588
P200125086,BIPD,9/13/2020 0:00,2033,8430
P200125559,BIPD,9/14/2020 0:00,1954,9651
P200125581,BIPD,9/14/2020 0:00,2044,289
P200125648,BIPD,9/15/2020 0:00,0111,
P200125708,BIPD,9/15/2020 0:00,0817,317
P200125768,BIPD,9/15/2020 0:00,1050,625
P200171355,BIPD,12/27/2020 0:00,2239,
P200171477,BIPD,12/28/2020 0:00,1015,900
P200171608,BIPD,12/28/2020 0:00,1444,6872
P200171628,BIPD,12/28/2020 0:00,1518,8468
P200171688,BIPD,12/28/2020 0:00,1707,
P200171943,BIPD,12/29/2020 0:00,1003,11002
P200172117,BIPD,12/29/2020 0:00,1717,1200
P200172665,BIPD,12/30/2020 0:00,2323,8210
P200172784,BIPD,12/31/2020 0:00,1030,1803
P200172871,BIPD,12/31/2020 0:00,1333,16005
P200172879,BIPD,12/31/2020 0:00,1352,
P200173024,BIPD,12/31/2020 0:00,1831,368
P200173048,BIPD,12/31/2020 0:00,1911,208
P200173064,BIPD,12/31/2020 0:00,1942,
P200173133,BIPD,12/31/2020 0:00,2136,200
P200066513,BIPD,5/17/2020 0:00,1120,9624
P200066514,BIPD,5/17/2020 0:00,1121,8478
P200066595,BIPD,5/17/2020 0:00,1456,7666
P200066579,BIPD,5/17/2020 0:00,1425,
P200066764,BIPD,5/17/2020 0:00,2145,11299
P200066791,BIPD,5/17/2020 0:00,2225,299
P200156504,BIPD,11/22/2020 0:00,1741,
P200156522,BIPD,11/22/2020 0:00,1832,10039
P200156882,BIPD,11/23/2020 0:00,1617,8263
P200157030,BIPD,11/24/2020 0:00,0134,
P200157038,BIPD,11/24/2020 0:00,0237,8770
P200157081,BIPD,11/24/2020 0:00,0719,
P200157134,BIPD,11/24/2020 0:00,1007,
P200157150,BIPD,11/24/2020 0:00,1037,231
P200157232,BIPD,11/24/2020 0:00,1350,
