_needs_review,_review_reason,Case ORI,Case Number,Case Reported Date And Time,Case Occurred Incident Type,Case Address,Case Address Zip,Case Address Latitude,Case Address Longitude
,,PA0350400,2022-00012443,04/17/2022 19:21:06,Burglary,1019 WHEELER AVE,18510,41.410392023056,-75.6390353772862
,,PA0350400,2022-00012444,04/17/2022 19:24:53,Drug,400 SANDERS ST,18505,41.3836674228217,-75.6862858831985
,,PA0350400,2022-00012457,04/17/2022 23:03:55,CIT,827 PROSPECT AVE,18505,41.3961671019924,-75.665471101254
,,PA0350400,2022-00012463,04/18/2022 00:29:01,Theft,500 PRESCOTT AVE,18510,41.4044067305788,-75.6483204432322
,,PA0350400,2022-00012470,04/18/2022 02:59:21,DUI,610 S WASHINGTON AVE,18505,41.402128809,-75.670166453
,,PA0350400,2022-00012481,04/18/2022 09:18:11,Weapon,1000 TOWNHOUSE BLVD,18508,41.4237060203563,-75.6694158875428
,,PA0350400,2022-00012483,04/18/2022 09:27:05,Retail Theft,1600 NAY AUG AVE,18509,41.4339446305979,-75.6588601009354
,,PA0350400,2022-00012492,04/18/2022 11:06:14,Missing Person,612 TOWNHOUSE BLVD,18508,41.4231969806089,-75.6698686941687
,,PA0350400,2022-00012496,04/18/2022 12:03:48,Death Investigation,1665 RUANE AVE,18508,41.44384066224,-75.6759191458804
,,PA0350400,2022-00012497,04/18/2022 12:12:48,Theft,849 CAPOUSE AVE,18509,41.4178234736488,-75.6584771679361
,,PA0350400,2022-00012498,04/18/2022 12:15:15,Theft,1826 N MAIN AVE,18508,41.4372080273921,-75.6583257858039
,,PA0350400,2022-00012508,04/18/2022 13:25:56,Domestic,843 MOOSIC ST,18505,41.3992213220324,-75.6537060045291
,,PA0350400,2022-00012511,04/18/2022 13:35:11,PFA,1124 ACKER AVE,18504,41.3994503572872,-75.6851666432582
,,PA0350400,2022-00012513,04/18/2022 13:52:05,PFA,163 S SUMNER AVE,18504,41.413369432152,-75.6840583299934
,,PA0350400,2022-00012527,04/18/2022 15:46:17,Harassment,623 JEFFERSON AVE,18510,41.4114429758102,-75.6556735673577
,,PA0350400,2022-00012530,04/18/2022 16:17:25,Disorderly Conduct,832 HERBERT ST,18505,41.3792177365864,-75.6785028368946
,,PA0350400,2022-00012531,04/18/2022 16:37:25,Fraud,409 OLIVE ST,18509,41.4132920866064,-75.6593567460852
,,PA0350400,2022-00012534,04/18/2022 17:03:33,Criminal Mischief,1300 ASH ST,18510,41.4119617406208,-75.6438123603306
,,PA0350400,2022-00012536,04/18/2022 17:14:47,Criminal Mischief,300 LACKAWANNA AVE,18503,41.408298110715,-75.6675645834704
,,PA0350400,2022-00012540,04/18/2022 17:46:25,Criminal Mischief,107 S MAIN AVE,18504,41.4122327339213,-75.6804660475026
,,PA0350400,2022-00012541,04/18/2022 18:09:37,Domestic,1005 GENET ST,18505,41.3865954620915,-75.6723174656731
,,PA0350400,2022-00012546,04/18/2022 18:53:23,Stolen Vehicle,1347 N MAIN AVE,18508,41.431530698,-75.664001229
,,PA0350400,2022-00012551,04/18/2022 19:55:39,Threat,507 PEAR ST,18505,41.3897927502418,-75.6750393479228
,,PA0350400,2022-00012557,04/18/2022 21:46:54,Other,1018 COOPER ST,18508,41.4262606860213,-75.6661894881662
,,PA0350400,2022-00012559,04/18/2022 23:02:40,Intoxicated Person,1504 LAFAYETTE ST,18504,41.4168166512689,-75.6829413496031
,,PA0350400,2022-00012560,04/18/2022 23:54:52,Domestic,1010 GRANDVIEW ST,18509,41.4335717084407,-75.6431676237082
,,PA0350400,2022-00012565,04/19/2022 00:20:40,Theft,500 MOUNT PLEASANT DR,18504,41.414833491,-75.671743784
,,PA0350400,2022-00012577,04/19/2022 05:51:20,Disorderly Conduct,450 OAK ST,18508,41.4416727264624,-75.6623435789145
,,PA0350400,2022-00012579,04/19/2022 06:21:01,Harassment,308 S HYDE PARK AVE,18504,41.4101325449487,-75.6849179925058
,,PA0350400,2022-00012581,04/19/2022 08:18:25,Assault,931 FERDINAND ST,18508,41.4415869815316,-75.6744482855565
,,PA0350400,2022-00012583,04/19/2022 08:44:15,Investigation,440 VIEWMONT MALL,18508,41.457994563,-75.657046326
,,PA0350400,2022-00012584,04/19/2022 08:44:42,Blackmail/Extortion,326 N REBECCA AVE,18504,41.4178005756645,-75.6832711625709
,,PA0350400,2022-00012590,04/19/2022 09:40:07,Structure Fire,1601 S WEBSTER AVE,18505,41.388416935,-75.670886383
,,PA0350400,2022-00012591,04/19/2022 09:35:42,Property lost/recovered,110 S MAIN AVE,18504,41.41228556,-75.680525434
,,PA0350400,2022-00012597,04/19/2022 10:44:56,Property lost/recovered,202 S MAIN AVE,18504,41.410708599,-75.68230124
,,PA0350400,2022-00012598,04/19/2022 10:55:46,Dog Complaint,247 W PARKER ST,18509,41.4425584716965,-75.6523465152008
,,PA0350400,2022-00012600,04/19/2022 11:20:10,Missing Person,636 HARRISON AVE,18510,41.4052663719579,-75.6454796171262
,,PA0350400,2022-00012607,04/19/2022 12:27:01,Assault,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00012611,04/19/2022 12:47:34,Investigation,401 PENN AVE,18503,41.412090969,-75.663569462
,,PA0350400,2022-00012612,04/19/2022 12:53:32,Investigation,100 S WASHINGTON AVE,18505,41.406332227,-75.665552783
,,PA0350400,2022-00012614,04/19/2022 12:58:57,Investigation,1080 PEAR ST,18505,41.3852599111907,-75.6683722531881
,,PA0350400,2022-00012615,04/19/2022 13:06:30,Domestic,440 RAILROAD AVE,18505,41.4035255915192,-75.6762351244542
,,PA0350400,2022-00012630,04/19/2022 14:32:45,Drug,909 CEDAR AVE,18505,41.3973433974635,-75.6693671405901
,,PA0350400,2022-00012632,04/19/2022 14:38:45,Domestic,116 S EVERETT AVE,18504,41.4164979329414,-75.6894866519493
,,PA0350400,2022-00012633,04/19/2022 14:53:59,Dog Complaint,2041 EDNA AVE,18508,41.4396980123409,-75.6540895233177
,,PA0350400,2022-00012637,04/19/2022 15:10:29,Criminal Mischief,300 LACKAWANNA AVE,18503,41.408298110715,-75.6675645834704
,,PA0350400,2022-00012646,04/19/2022 15:58:20,Drug,1000 WASHBURN ST,18504,41.4101991643319,-75.6811126414157
,,PA0350400,2022-00012647,04/19/2022 16:15:13,Sex Offense,1526 HAWTHORNE ST,18504,41.4291145796012,-75.673421330758
,,PA0350400,2022-00012648,04/19/2022 16:17:11,Theft,1 W OLIVE ST,18508,41.4170526639908,-75.6650106855354
,,PA0350400,2022-00012649,04/19/2022 16:32:49,Emotionally Disturbed Person,545 PRESCOTT AVE,18510,41.4049080379558,-75.6478682273672
,,PA0350400,2022-00012651,04/19/2022 16:52:41,Overdose,116 S EVERETT AVE,18504,41.4164979329414,-75.6894866519493
,,PA0350400,2022-00012652,04/19/2022 16:56:05,Domestic,917 WOOD ST,18508,41.4307934860884,-75.6617134577705
,,PA0350400,2022-00012653,04/19/2022 17:12:21,Drug,1708 LUZERNE ST,18504,41.4121682609314,-75.6922279516471
,,PA0350400,2022-00012654,04/19/2022 17:18:13,Neighbor Dispute,1026 GIBBONS ST,18505,41.381043259848,-75.6707816663458
,,PA0350400,2022-00012655,04/19/2022 17:14:41,Harassment,605 TOWNHOUSE BLVD,18508,41.4237300534855,-75.669309495442
,,PA0350400,2022-00012656,04/19/2022 17:50:41,Harassment,1201 LUZERNE ST,18504,41.409600902,-75.687130903
,,PA0350400,2022-00012657,04/19/2022 17:04:18,Theft,1 W OLIVE ST,18508,41.4170526639908,-75.6650106855354
,,PA0350400,2022-00012659,04/19/2022 17:57:24,Fraud,440 RAILROAD AVE,18505,41.4035255915192,-75.6762351244542
,,PA0350400,2022-00012662,04/19/2022 19:17:05,Tresspassing,403 NORTH SOUTH RD,18504,41.423503151,-75.693407432
,,PA0350400,2022-00012665,04/19/2022 19:45:00,Domestic,904 ASH ST,18510,41.4143163977108,-75.6483557661471
,,PA0350400,2022-00012666,04/19/2022 19:37:35,Fraud,1015 PROSPECT AVE,18505,41.3945539514674,-75.6672254892731
,,PA0350400,2022-00012667,04/19/2022 20:06:26,Harassment,416 E ELM ST,18505,41.3954659827794,-75.670531472913
,,PA0350400,2022-00012668,04/19/2022 20:30:49,Harassment,1871 BLOCK ST,18508,41.443309194619,-75.6639869228936
,,PA0350400,2022-00012669,04/19/2022 20:14:08,Criminal Mischief,966 MEADE AVE,18508,41.4240494943792,-75.6641228761588
,,PA0350400,2022-00012674,04/19/2022 21:30:37,Overdose,1621 JACKSON ST,18504,41.4152346658144,-75.6859261207813
,,PA0350400,2022-00012681,04/19/2022 23:22:38,Abandoned Vehicle,1900 N MAIN AVE,18508,41.4379439922623,-75.6567549790454
,,PA0350400,2022-00012686,04/20/2022 00:07:14,Drug,3400 N MAIN AVE,18508,41.448765527,-75.640378728
,,PA0350400,2022-00012692,04/20/2022 00:44:01,Emotionally Disturbed Person,750 PROVIDENCE RD,18508,41.418534014,-75.665361585
,,PA0350400,2022-00012693,04/20/2022 00:52:03,Domestic,930 MEADOW AVE,18505,41.3896941755987,-75.6575775345162
,,PA0350400,2022-00012698,04/20/2022 02:56:03,Domestic,421 WILLOW ST,18505,41.3990512658895,-75.6670288524146
,,PA0350400,2022-00012699,04/20/2022 03:16:48,Intoxicated Person,3410 N MAIN AVE,18508,41.449572065,-75.638515063
,,PA0350400,2022-00012708,04/20/2022 08:02:14,Harassment,E GIBSON ST / ADAMS AVE,18509,41.4141744208976,-75.6544752382948
,,PA0350400,2022-00012715,04/20/2022 09:27:56,Harassment,1111 S IRVING AVE,18505,41.391432275,-75.664568365
,,PA0350400,2022-00012722,04/20/2022 10:30:30,Investigation,1727 WAYNE AVE,18508,41.4383222895465,-75.6622586960757
,,PA0350400,2022-00012731,04/20/2022 11:31:55,Domestic,3254 PITTSTON AVE,18505,41.3758906090095,-75.6957480166686
,,PA0350400,2022-00012734,04/20/2022 11:57:14,Theft,522 MARY ST,18508,41.4471271756455,-75.6579471183778
,,PA0350400,2022-00012738,04/20/2022 12:41:32,Other,1531 BIRCH ST,18505,41.3851689767422,-75.6468507914491
,,PA0350400,2022-00012742,04/20/2022 13:03:54,Investigation,1160 REYNOLDS,,,
,,PA0350400,2022-00012743,04/20/2022 13:02:38,Threat,1 SIMPLEX DR,18504,41.42907353,-75.691531467
,,PA0350400,2022-00012750,04/20/2022 13:28:44,Fight,33 CROWN CIR,18505,41.3819214050658,-75.6704017411896
,,PA0350400,2022-00012753,04/20/2022 13:17:02,Harassment,842 QUINCY AVE,18510,41.4118874122223,-75.6494432621422
,,PA0350400,2022-00012755,04/20/2022 13:34:47,Theft,700 QUINCY AVE,18510,41.410313779,-75.651177433
,,PA0350400,2022-00012759,04/20/2022 14:18:40,Investigation,355 MAPLE ST,18505,41.397201863,-75.670849171
,,PA0350400,2022-00012766,04/20/2022 14:39:06,Death Investigation,617 E MARKET ST,18509,41.4338809687627,-75.6495925533818
,,PA0350400,2022-00012771,04/20/2022 15:33:12,Investigation,839 N MAIN AVE,18504,41.4230224501651,-75.6726337002565
,,PA0350400,2022-00012780,04/20/2022 16:15:47,Property lost/recovered,508 N DECKER CT,18504,41.4171920211733,-75.6766244520781
,,PA0350400,2022-00012781,04/20/2022 16:23:13,Domestic,901 PRESCOTT AVE,18510,41.4091568525992,-75.6431441654181
,,PA0350400,2022-00012783,04/20/2022 17:03:14,Intoxicated Person,LINDEN ST / DIX CT,18503,41.4087509784918,-75.66180081744
,,PA0350400,2022-00012785,04/20/2022 17:28:50,Threat,516 ELECTRIC ST,18509,41.4331146041605,-75.6503974588978
,,PA0350400,2022-00012786,04/20/2022 17:31:00,Escape,700 CEDAR AVE,18505,41.3994488837762,-75.6679011360924
,,PA0350400,2022-00012792,04/20/2022 17:51:57,Suspicious Person,724 ELECTRIC ST,18509,41.4324133642441,-75.6478128258014
,,PA0350400,2022-00012794,04/20/2022 18:43:11,Drug,409 OLIVE ST,18509,41.4132920866064,-75.6593567460852
,,PA0350400,2022-00012801,04/20/2022 19:55:30,Domestic,1025 S MAIN AVE,18504,41.4016910128282,-75.6869574617513
,,PA0350400,2022-00012802,04/20/2022 19:51:47,Retail Theft,1726 N KEYSER AVE,18508,41.4447459349655,-75.6698598690928
,,PA0350400,2022-00012808,04/20/2022 20:52:27,Domestic,1208 PETTIBONE ST,18504,41.4187866968888,-75.6765565799167
,,PA0350400,2022-00012814,04/20/2022 22:13:16,Harassment,218 N MAIN AVE,18504,41.413969929,-75.678359647
,,PA0350400,2022-00012819,04/20/2022 22:30:30,Warrant Service,720 N KEYSER AVE,18504,41.428802989,-75.69220115
,,PA0350400,2022-00012822,04/20/2022 23:12:22,Emotionally Disturbed Person,499 MULBERRY ST,18503,41.4103770546818,-75.6611243793022
,,PA0350400,2022-00012833,04/21/2022 00:38:38,Intoxicated Person,1347 N MAIN AVE,18508,41.431530698,-75.664001229
,,PA0350400,2022-00012841,04/21/2022 01:42:07,Harassment,1513 VINE ST,18510,41.4041164016031,-75.6479896008191
,,PA0350400,2022-00012844,04/21/2022 02:57:43,Criminal Mischief,640 E LOCUST ST,18505,41.3921307652419,-75.6675179969919
,,PA0350400,2022-00012845,04/21/2022 03:09:30,Motor Vehicle Violation,N KEYSER AVE / FERDINAND ST,18504,41.442210753979,-75.6756608163971
,,PA0350400,2022-00012847,04/21/2022 04:33:47,Domestic,729 W ELM ST,18504,41.4027981261456,-75.6826535641375
,,PA0350400,2022-00012852,04/21/2022 07:50:44,Death Investigation,339 13TH AVE,18504,41.4104320969041,-75.68774268777
,,PA0350400,2022-00012860,04/21/2022 09:00:41,Investigation,701 HUDSON AVE,18504,41.430741536,-75.691926378
,,PA0350400,2022-00012865,04/21/2022 09:22:38,Theft,993 PROVIDENCE RD,18508,41.4248764603723,-75.6663453050798
,,PA0350400,2022-00012867,04/21/2022 09:50:22,Investigation,351 E ELM ST,18505,41.3961343486124,-75.6714814495269
,,PA0350400,2022-00012872,04/21/2022 10:07:45,Fraud,110 GREEN RIDGE ST,18509,41.432379864,-75.658649284
,,PA0350400,2022-00012875,04/21/2022 10:38:20,PFA,330 N SUMNER AVE,18504,41.416844326267,-75.6810625007923
,,PA0350400,2022-00012876,04/21/2022 10:55:32,Shots Fired/Shooting,2828 MARVINE AVE,18508,41.4450054258441,-75.6466473035312
,,PA0350400,2022-00012878,04/21/2022 11:10:29,Theft,959 VIEWMONT DR,18519,41.456918866,-75.651024834
,,PA0350400,2022-00012882,04/21/2022 11:24:56,Harassment,541 WYOMING AVE,18509,41.412873424,-75.660596309
,,PA0350400,2022-00012884,04/21/2022 10:25:58,Fraud,1723 WINONA ST,18508,41.4490014341239,-75.6668050197894
,,PA0350400,2022-00012885,04/21/2022 11:57:23,Harassment,521 HAMPTON ST,18504,41.4027452027368,-75.678238971133
,,PA0350400,2022-00012887,04/21/2022 12:14:38,Disorderly Conduct,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00012889,04/21/2022 12:38:16,Investigation,110 WELLS ST,18508,41.4435479801184,-75.6453662787511
,,PA0350400,2022-00012890,04/21/2022 12:44:42,Investigation,355 MAPLE ST,18505,41.397201863,-75.670849171
,,PA0350400,2022-00012899,04/21/2022 13:20:27,Welfare Check,1413 GERALDINE CT,18508,41.4331743427217,-75.6661634704732
,,PA0350400,2022-00012904,04/21/2022 13:40:54,Theft,1401 FELLOWS ST,18504,41.409289473,-75.690717788
,,PA0350400,2022-00012910,04/21/2022 13:03:47,Theft,2741 BOULEVARD AVE,18509,41.441486354,-75.638674075
,,PA0350400,2022-00012918,04/21/2022 15:09:47,Harassment,1427 N SUMNER AVE,18508,41.433042851221,-75.6654891173822
,,PA0350400,2022-00012919,04/21/2022 14:12:34,Criminal Mischief,305 N WASHINGTON AVE,18503,41.4092423895241,-75.6622795109266
,,PA0350400,2022-00012921,04/21/2022 14:55:56,Criminal Mischief,1413 ASH ST,18510,41.4112168463282,-75.6421635788909
,,PA0350400,2022-00012931,04/21/2022 17:03:55,Harassment,1515 VINE ST,18510,41.4040824650888,-75.6479365886747
,,PA0350400,2022-00012935,04/21/2022 17:13:32,DUI,MOREL ST / N WASHINGTON AVE,18509,41.4347442700423,-75.6374215408534
,,PA0350400,2022-00012937,04/21/2022 17:41:56,Assault,1131 S WEBSTER AVE,18505,41.3924333443256,-75.6664453068286
,,PA0350400,2022-00012941,04/21/2022 18:06:32,Retail Theft,702 S MAIN AVE,18504,41.405335633,-75.685949473
,,PA0350400,2022-00012947,04/21/2022 19:03:04,Escape,900 WYOMING AVE,18509,41.41663113,-75.656267427
,,PA0350400,2022-00012948,04/21/2022 19:09:11,Investigation,608 LANDIS ST,18504,41.3997570737783,-75.6847556822186
,,PA0350400,2022-00012954,04/21/2022 20:34:27,Tresspassing,1035 GUNSTER AVE,18508,41.4247090073273,-75.662786473044
,,PA0350400,2022-00012958,04/21/2022 21:15:38,Overdose,529 N REBECCA AVE,18504,41.4198125216009,-75.6816400863253
,,PA0350400,2022-00012962,04/21/2022 21:54:51,Landlord/Tenant Dispute,1435 CHURCH AVE,18508,41.4326068646159,-75.6644359504339
,,PA0350400,2022-00012988,04/22/2022 06:40:46,Domestic,644 E ELM ST,18505,41.3929727769894,-75.6666024357441
,,PA0350400,2022-00012993,04/22/2022 08:05:34,Warrant Service,636 HARRISON AVE,18510,41.4052663719579,-75.6454796171262
,,PA0350400,2022-00012995,04/22/2022 08:42:54,Investigation,927 CAPOUSE AVE,18509,41.418481093,-75.658011292
,,PA0350400,2022-00012996,04/22/2022 08:49:09,Investigation,108 SUMMIT POINTE DR,18508,41.460230933,-75.657972644
,,PA0350400,2022-00012997,04/22/2022 09:13:14,Domestic,722 N MAIN AVE,18504,41.420212448611,-75.6740108472518
,,PA0350400,2022-00013001,04/22/2022 09:41:28,Threat,499 MULBERRY ST,18503,41.410365053,-75.661076093
,,PA0350400,2022-00013003,04/22/2022 10:13:44,Disorderly Conduct,3201 ROCKWELL AVE,18508,41.452079322,-75.651699853
,,PA0350400,2022-00013006,04/22/2022 10:38:23,Missing Person,309 SOLDIERS CT,18504,41.4188641022273,-75.686522617852
,,PA0350400,2022-00013010,04/22/2022 11:02:31,Harassment,,,,
,,PA0350400,2022-00013013,04/22/2022 11:04:50,Burglary,429 BIRCH ST,18505,41.3980902217334,-75.6677794361288
,,PA0350400,2022-00013014,04/22/2022 11:05:20,Investigation,608 LANDIS ST,18504,41.3997570737783,-75.6847556822186
,,PA0350400,2022-00013017,04/22/2022 12:36:12,Intoxicated Person,300 NEW ST,18509,41.41756341717,-75.6584853789785
,,PA0350400,2022-00013022,04/22/2022 13:14:06,Drug,400 ADAMS AVE,18510,41.409551274,-75.659532478
,,PA0350400,2022-00013024,04/22/2022 13:05:17,Criminal Mischief,1821 N MAIN AVE,18508,41.4372044628407,-75.6584641372607
,,PA0350400,2022-00013027,04/22/2022 13:54:57,Overdose,812 S IRVING AVE,18505,41.3940307711934,-75.661817866669
,,PA0350400,2022-00013031,04/22/2022 14:28:08,Harassment,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00013032,04/22/2022 14:29:46,Domestic,345 PHELPS ST,18509,41.4178207414726,-75.6563671783659
,,PA0350400,2022-00013034,04/22/2022 14:41:13,Harassment,WOOD ST / SHORT AVE,18508,41.431216547864,-75.6625080376546
,,PA0350400,2022-00013039,04/22/2022 15:23:41,Retail Theft,400 LACKAWANNA AVE,18503,41.407489603,-75.666280785
,,PA0350400,2022-00013049,04/22/2022 16:03:17,Welfare Check,63 MIKE MUNCHAK WAY,18503,41.418366958,-75.668264592
,,PA0350400,2022-00013061,04/22/2022 17:16:41,Retail Theft,1600 NAY AUG AVE,18509,41.4339446305979,-75.6588601009354
,,PA0350400,2022-00013062,04/22/2022 17:17:49,Criminal Mischief,126 W PARKER ST,18508,41.441716973804,-75.6469927399758
,,PA0350400,2022-00013063,04/22/2022 17:33:57,Person with Firearm,300 CHERRY ST,18505,41.3946801676721,-75.6760827325164
,,PA0350400,2022-00013066,04/22/2022 17:48:45,Harassment,1413 CLEARVIEW ST,18508,41.4345264660413,-75.6658593213509
,,PA0350400,2022-00013067,04/22/2022 17:47:55,Sex Offense,1622 PITTSTON AVE,18505,41.3905861340168,-75.6747089714979
,,PA0350400,2022-00013069,04/22/2022 17:57:38,Neighbor Dispute,848 N BROMLEY AVE,18504,41.4234510036578,-75.673713258162
,,PA0350400,2022-00013076,04/22/2022 18:20:32,Stolen Vehicle,2029 LUZERNE ST,18504,41.4138356115863,-75.6957558750429
,,PA0350400,2022-00013086,04/22/2022 20:03:01,Domestic,1622 PITTSTON AVE,18505,41.3905861340168,-75.6747089714979
,,PA0350400,2022-00013093,04/22/2022 20:32:06,Emotionally Disturbed Person,227 PUTNAM ST,18508,41.4367931081286,-75.6622175248104
,,PA0350400,2022-00013098,04/22/2022 21:00:56,Emotionally Disturbed Person,1451 ST ANN ST,18504,41.4044673849078,-75.6946152196585
,,PA0350400,2022-00013102,04/22/2022 21:29:14,Domestic,1019 ASH ST,18510,41.4133680556415,-75.6467182601966
,,PA0350400,2022-00013104,04/23/2022 11:38:18,Retail Theft,1502 JACKSON ST,18504,41.414694533,-75.684651952
,,PA0350400,2022-00013113,04/22/2022 23:03:41,Investigation,S ROLAND AVE / LANDIS ST,18504,41.3996876418254,-75.6846652806396
,,PA0350400,2022-00013120,04/23/2022 00:25:42,ALS,616 STAFFORD AVE,18505,41.3934709641484,-75.6564715274049
,,PA0350400,2022-00013126,04/23/2022 02:48:07,Drug,SWETLAND ST / N MAIN AVE,18504,41.4165059885942,-75.6760673950452
,,PA0350400,2022-00013127,04/23/2022 02:58:54,Intoxicated Person,LACKAWANNA AVE / MIFFLIN AVE,18503,41.4095888162527,-75.6695268901062
,,PA0350400,2022-00013129,04/23/2022 03:52:17,Theft,MULBERRY ST / TAYLOR AVE,18510,41.4045600864414,-75.6519511406738
,,PA0350400,2022-00013138,04/23/2022 07:27:45,Assault,400 N 7TH AVE,18503,41.41248231855,-75.6721558594645
,,PA0350400,2022-00013141,04/23/2022 07:37:39,Death Investigation,537 N WASHINGTON AVE,18509,41.411979035,-75.659256529
,,PA0350400,2022-00013143,04/23/2022 07:49:24,Assault,62 ELMHURST BLVD,18505,41.4005705474966,-75.6309692959449
,,PA0350400,2022-00013151,04/23/2022 10:00:08,Criminal Mischief,995 ALBRIGHT AVE,18508,41.4235280234555,-75.6634131273898
,,PA0350400,2022-00013154,04/23/2022 10:14:43,Harassment,901 RICHTER AVE,18510,41.4065098884996,-75.6383456411514
,,PA0350400,2022-00013161,04/23/2022 10:53:57,Domestic,203 GREENBUSH ST,18508,41.4483578414401,-75.6447765778396
,,PA0350400,2022-00013163,04/23/2022 11:47:19,Harassment,722 CHERRY ST,18505,41.3898110150092,-75.6683926228373
,,PA0350400,2022-00013171,04/23/2022 13:45:46,Theft,1347 N MAIN AVE,18508,41.431530698,-75.664001229
,,PA0350400,2022-00013175,04/23/2022 14:18:14,Retail Theft,1782 N KEYSER AVE,18508,41.445199776,-75.667963264
,,PA0350400,2022-00013177,04/23/2022 14:56:01,Drug,840 PROVIDENCE RD,18508,41.41999301,-75.665292818
,,PA0350400,2022-00013189,04/23/2022 15:54:47,ALS,816 12TH AVE,18504,41.4056305828366,-75.6897580434296
,,PA0350400,2022-00013190,04/23/2022 16:29:56,Theft,1040 S WASHINGTON AVE,18505,41.398608432,-75.674175885
,,PA0350400,2022-00013191,04/23/2022 16:54:26,Fight,500 MOUNT PLEASANT DR,18504,41.414833491,-75.671743784
,,PA0350400,2022-00013192,04/23/2022 16:59:37,Domestic,1324 PROSPECT AVE,18505,41.391998456,-75.670188327
,,PA0350400,2022-00013193,04/23/2022 16:59:50,Investigation,CROWN AVE / HEMLOCK ST,18505,41.3980918334583,-75.6542733452225
,,PA0350400,2022-00013196,04/23/2022 17:10:05,Harassment,712 HARRISON AVE,18510,41.406218943,-75.644396353
,,PA0350400,2022-00013202,04/23/2022 18:16:59,Theft,1120 STANTON ST,18508,41.44236666,-75.673542467
